date,time,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h,AT,DPT,SLP,WD,WSR
20161109.0,4.0,39.0,13.0,14.0,24.0,29.0,10.0,9.0,15.0,21.0,75.0,85.0,77.0,79.0,0.47,0.54,125.0,47.0,10297.0,40.0,30.0
20161109.0,5.0,39.0,13.0,14.0,25.0,29.0,10.0,9.0,15.0,21.0,75.0,82.0,77.0,79.0,0.46,0.53,124.0,43.0,10290.0,40.0,30.0
20161109.0,6.0,39.0,13.0,14.0,27.0,29.0,10.0,10.0,17.0,21.0,71.0,82.0,76.0,79.0,0.44,0.52,122.0,39.0,10282.0,40.0,30.0
20161109.0,7.0,38.0,13.0,14.0,30.0,30.0,10.0,10.0,26.0,21.0,61.0,82.0,74.0,79.0,0.49,0.52,121.0,41.0,10282.0,40.0,20.0
20161109.0,8.0,36.0,15.0,14.0,35.0,30.0,10.0,10.0,31.0,21.0,56.0,82.0,71.0,79.0,0.53,0.51,121.0,43.0,10282.0,40.0,20.0
20161109.0,9.0,38.0,15.0,14.0,37.0,31.0,10.0,10.0,28.0,22.0,58.0,82.0,69.0,79.0,0.53,0.51,120.0,45.0,10282.0,40.0,20.0
20161109.0,10.0,39.0,16.0,14.0,38.0,31.0,9.0,10.0,25.0,21.0,63.0,82.0,67.0,79.0,0.5,0.51,120.0,47.0,10282.0,140.0,20.0
20161109.0,11.0,34.0,14.0,14.0,32.0,31.0,10.0,10.0,23.0,21.0,67.0,82.0,66.0,79.0,0.49,0.51,120.0,50.0,10281.0,240.0,30.0
20161109.0,12.0,36.0,15.0,14.0,35.0,31.0,10.0,10.0,23.0,21.0,70.0,82.0,65.0,79.0,0.49,0.51,120.0,52.0,10281.0,340.0,40.0
20161109.0,13.0,34.0,16.0,14.0,33.0,31.0,9.0,10.0,21.0,21.0,69.0,82.0,64.0,79.0,0.5,0.51,120.0,53.0,10278.0,230.0,30.0
20161109.0,14.0,33.0,14.0,14.0,32.0,31.0,9.0,10.0,22.0,21.0,71.0,82.0,64.0,79.0,0.49,0.5,119.0,54.0,10275.0,120.0,20.0
20161109.0,15.0,34.0,11.0,14.0,28.0,31.0,9.0,10.0,23.0,22.0,72.0,82.0,66.0,79.0,0.48,0.49,119.0,55.0,10272.0,20.0,20.0
20161109.0,16.0,34.0,12.0,14.0,32.0,30.0,10.0,10.0,26.0,22.0,69.0,82.0,67.0,80.0,0.49,0.49,118.0,56.0,10267.0,20.0,10.0
20161109.0,17.0,35.0,12.0,13.0,33.0,30.0,10.0,10.0,29.0,22.0,68.0,82.0,69.0,80.0,0.5,0.49,118.0,58.0,10261.0,20.0,10.0
20161109.0,18.0,35.0,12.0,13.0,34.0,30.0,9.0,10.0,35.0,23.0,62.0,82.0,68.0,80.0,0.52,0.49,117.0,59.0,10256.0,20.0,10.0
20161109.0,19.0,38.0,12.0,13.0,37.0,31.0,10.0,10.0,39.0,23.0,58.0,82.0,67.0,80.0,0.53,0.49,118.0,60.0,10252.0,20.0,10.0
20161109.0,20.0,37.0,14.0,13.0,36.0,31.0,10.0,10.0,40.0,24.0,57.0,82.0,66.0,80.0,0.53,0.48,119.0,60.0,10249.0,20.0,10.0
20161109.0,21.0,39.0,14.0,14.0,38.0,31.0,10.0,10.0,39.0,24.0,56.0,82.0,64.0,80.0,0.56,0.49,120.0,61.0,10245.0,20.0,20.0
20161109.0,22.0,36.0,16.0,14.0,35.0,31.0,11.0,10.0,34.0,25.0,61.0,82.0,63.0,80.0,0.53,0.49,117.0,65.0,10247.0,90.0,20.0
20161109.0,23.0,34.0,16.0,14.0,33.0,32.0,11.0,10.0,34.0,25.0,59.0,82.0,61.0,80.0,0.51,0.49,115.0,69.0,10249.0,170.0,20.0
20161110.0,0.0,36.0,17.454545454545453,14.181818181818182,35.45454545454545,32.36363636363637,11.636363636363635,10.090909090909092,36.72727272727273,26.09090909090909,56.36363636363637,81.54545454545455,58.81818181818182,78.63636363636364,0.5327272727272727,0.4945454545454546,112.0,73.0,10251.0,250.0,20.0
20161110.0,1.0,38.0,18.90909090909091,14.363636363636365,37.90909090909091,32.72727272727273,12.272727272727273,10.181818181818182,39.45454545454545,27.18181818181818,53.72727272727273,81.0909090909091,56.63636363636364,77.27272727272727,0.5554545454545454,0.4990909090909091,115.0,71.0,10250.0,250.0,20.0
20161110.0,2.0,40.0,20.363636363636363,14.545454545454545,40.36363636363636,33.09090909090909,12.90909090909091,10.272727272727273,42.18181818181818,28.272727272727273,51.09090909090909,80.63636363636364,54.45454545454545,75.9090909090909,0.5781818181818181,0.5036363636363637,118.0,70.0,10250.0,260.0,20.0
20161110.0,3.0,42.0,21.81818181818182,14.727272727272727,42.81818181818182,33.45454545454545,13.545454545454545,10.363636363636363,44.90909090909091,29.363636363636363,48.45454545454545,80.18181818181819,52.27272727272727,74.54545454545455,0.6009090909090911,0.5081818181818182,121.0,68.0,10249.0,270.0,30.0
20161110.0,4.0,44.0,23.272727272727273,14.90909090909091,45.27272727272727,33.81818181818182,14.181818181818182,10.454545454545457,47.63636363636363,30.45454545454545,45.81818181818182,79.72727272727273,50.09090909090909,73.18181818181819,0.6236363636363637,0.5127272727272727,120.0,68.0,10241.0,260.0,30.0
20161110.0,5.0,46.0,24.72727272727273,15.09090909090909,47.72727272727273,34.18181818181818,14.818181818181818,10.545454545454543,50.36363636363636,31.54545454545455,43.18181818181819,79.27272727272727,47.90909090909091,71.81818181818181,0.6463636363636364,0.5172727272727273,118.0,69.0,10234.0,250.0,30.0
20161110.0,6.0,48.0,26.18181818181818,15.272727272727273,50.18181818181819,34.54545454545455,15.454545454545453,10.636363636363637,53.09090909090909,32.63636363636363,40.54545454545455,78.81818181818181,45.72727272727273,70.45454545454545,0.6690909090909091,0.5218181818181818,117.0,69.0,10226.0,250.0,40.0
20161110.0,7.0,50.0,27.63636363636364,15.454545454545455,52.63636363636364,34.90909090909091,16.09090909090909,10.727272727272727,55.81818181818181,33.72727272727273,37.90909090909091,78.36363636363636,43.54545454545455,69.0909090909091,0.6918181818181819,0.5263636363636364,116.0,69.0,10223.0,250.0,30.0
20161110.0,8.0,52.0,29.09090909090909,15.636363636363635,55.09090909090909,35.27272727272727,16.727272727272727,10.818181818181818,58.54545454545455,34.81818181818181,35.27272727272727,77.9090909090909,41.36363636363637,67.72727272727273,0.7145454545454546,0.5309090909090909,114.0,68.0,10219.0,250.0,20.0
20161110.0,9.0,54.0,30.54545454545455,15.818181818181818,57.54545454545455,35.63636363636364,17.363636363636363,10.90909090909091,61.27272727272727,35.90909090909091,32.63636363636364,77.45454545454545,39.18181818181819,66.36363636363636,0.7372727272727273,0.5354545454545455,113.0,68.0,10216.0,250.0,20.0
20161110.0,10.0,56.0,32.0,16.0,60.0,36.0,18.0,11.0,64.0,37.0,30.0,77.0,37.0,65.0,0.76,0.54,106.0,67.0,10217.0,240.0,20.0
20161110.0,11.0,52.5,29.0,16.5,54.0,36.5,16.0,11.5,56.0,38.0,38.5,77.0,36.0,65.0,0.73,0.55,99.0,66.0,10219.0,230.0,20.0
20161110.0,12.0,49.0,26.0,17.0,48.0,37.0,14.0,12.0,48.0,39.0,47.0,77.0,35.0,65.0,0.7,0.56,92.0,65.0,10220.0,220.0,20.0
20161110.0,13.0,57.0,37.0,18.0,62.0,39.0,16.0,12.0,60.0,41.0,36.0,77.0,33.0,65.0,0.85,0.58,85.0,63.0,10223.0,140.0,10.0
20161110.0,14.0,63.0,44.0,19.0,67.0,40.0,15.0,12.0,62.0,42.0,29.0,77.0,31.0,65.0,0.94,0.59,78.0,62.0,10227.0,70.0,0.0
20161110.0,15.0,65.0,46.0,21.0,65.0,41.0,15.0,12.0,58.0,44.0,28.0,75.0,32.0,65.0,0.91,0.61,71.0,60.0,10230.0,0.0,0.0
20161110.0,16.0,66.0,47.0,22.0,61.0,43.0,15.0,13.0,55.0,45.0,32.0,74.0,34.0,65.0,0.89,0.64,69.0,59.0,10229.0,80.0,0.0
20161110.0,17.0,61.0,43.0,24.0,58.0,44.0,14.0,13.0,60.0,46.0,31.0,71.0,35.0,65.0,0.85,0.64,67.0,58.0,10227.0,160.0,0.0
20161110.0,18.0,64.0,45.0,25.0,63.0,44.0,14.0,13.0,69.0,48.0,22.0,71.0,34.0,65.0,0.91,0.66,65.0,57.0,10226.0,250.0,10.0
20161110.0,19.0,66.0,47.0,26.0,65.0,46.0,14.0,13.0,72.0,49.0,17.0,71.0,30.0,65.0,0.92,0.67,63.0,56.0,10226.0,250.0,10.0
20161110.0,20.0,67.0,48.0,28.0,66.0,47.0,15.0,13.0,74.0,50.0,12.0,71.0,26.0,65.0,0.95,0.68,61.0,54.0,10226.0,260.0,10.0
20161110.0,21.0,69.0,49.0,29.0,74.0,48.0,16.0,14.0,73.0,52.0,12.0,71.0,23.0,65.0,0.99,0.69,59.0,53.0,10226.0,270.0,10.0
20161110.0,22.0,75.0,54.0,31.0,78.0,50.0,17.0,14.0,73.0,53.0,11.0,71.0,20.0,65.0,1.04,0.73,72.0,65.0,10229.0,250.0,10.0
20161110.0,23.0,77.0,56.0,32.0,76.0,51.0,19.0,14.0,73.0,55.0,10.0,70.0,18.0,65.0,1.11,0.77,84.0,78.0,10233.0,230.0,10.0
20161111.0,0.0,81.0,59.0,34.0,79.0,53.0,20.0,15.0,71.0,57.0,10.0,70.0,16.0,48.0,1.11,0.78,97.0,90.0,10236.0,220.0,10.0
20161111.0,1.0,81.0,59.0,36.0,82.0,55.0,21.0,15.0,67.0,58.0,10.0,70.0,10.0,10.0,1.13,0.78,116.0,83.0,10234.0,200.0,10.0
20161111.0,2.0,83.0,61.0,38.0,78.0,57.0,24.0,15.0,66.0,60.0,11.0,63.0,11.0,11.0,1.09,0.83,136.0,75.0,10233.0,190.0,10.0
20161111.0,3.0,82.0,60.0,40.0,74.0,59.0,24.0,16.0,64.0,61.0,10.0,61.0,10.0,11.0,1.06,0.87,155.0,68.0,10231.0,180.0,10.0
20161111.0,4.0,78.0,57.0,42.0,74.0,60.0,24.0,16.0,60.0,63.0,9.0,57.0,10.0,11.0,1.04,0.88,165.0,63.0,10223.0,180.0,10.0
20161111.0,5.0,75.0,54.0,43.0,66.0,62.0,25.0,17.0,57.0,64.0,9.0,51.0,10.0,11.0,0.98,0.89,175.0,58.0,10216.0,180.0,10.0
20161111.0,6.0,70.0,50.0,45.0,66.0,63.0,25.0,18.0,55.0,64.0,9.0,51.0,10.0,11.0,1.01,0.89,185.0,53.0,10208.0,180.0,20.0
20161111.0,7.0,66.0,47.0,46.0,66.0,64.0,26.0,18.0,57.0,64.0,10.0,51.0,10.0,11.0,1.07,0.93,176.0,60.0,10207.0,160.0,10.0
20161111.0,8.0,66.0,47.0,47.0,70.0,65.0,28.0,19.0,59.0,63.0,12.0,51.0,10.0,11.0,1.08,0.96,168.0,67.0,10205.0,150.0,10.0
20161111.0,9.0,64.0,45.0,48.0,67.0,65.0,26.0,19.0,59.0,63.0,18.0,51.0,11.0,11.0,0.99,0.97,159.0,74.0,10204.0,140.0,10.0
20161111.0,10.0,63.0,44.0,48.0,63.0,66.0,22.0,19.0,58.0,63.0,25.0,51.0,13.0,13.0,0.88,0.97,149.0,76.0,10208.0,140.0,10.0
20161111.0,11.0,64.0,45.0,49.0,74.0,67.0,19.0,19.0,60.0,63.0,33.0,47.0,16.0,16.0,0.85,0.98,140.0,78.0,10212.0,140.0,10.0
20161111.0,12.0,63.0,43.0,49.0,73.0,70.0,17.0,20.0,59.0,63.0,45.0,46.0,20.0,20.0,0.81,0.98,130.0,80.0,10216.0,140.0,10.0
20161111.0,13.0,64.0,43.0,50.0,75.0,70.0,15.0,20.0,52.0,63.0,60.0,60.0,27.0,27.0,0.74,0.98,128.0,88.0,10215.0,140.0,10.0
20161111.0,14.0,68.0,39.0,49.0,84.0,71.0,15.0,19.0,48.0,63.0,74.0,74.0,34.0,34.0,0.72,0.97,127.0,96.0,10215.0,140.0,10.0
20161111.0,15.0,72.0,43.0,49.0,92.0,72.0,16.0,20.0,48.0,62.0,87.0,87.0,44.0,44.0,0.7,0.97,125.0,104.0,10214.0,140.0,20.0
20161111.0,16.0,77.0,46.0,49.0,101.0,74.0,18.0,20.0,53.0,62.0,97.0,98.0,55.0,55.0,0.72,0.96,126.0,106.0,10210.0,130.0,20.0
20161111.0,17.0,80.0,44.0,49.0,108.0,76.0,15.0,20.0,59.0,62.0,80.0,99.0,62.0,62.0,0.72,0.96,126.0,107.0,10206.0,120.0,20.0
20161111.0,18.0,82.0,38.0,49.0,111.0,77.0,13.0,20.0,74.0,62.0,54.0,99.0,66.0,66.0,0.77,0.94,127.0,109.0,10202.0,110.0,20.0
20161111.0,19.0,80.0,40.0,49.0,107.0,79.0,13.0,19.0,78.0,62.0,47.0,99.0,68.0,68.0,0.79,0.93,129.0,110.0,10202.0,110.0,10.0
20161111.0,20.0,74.0,47.0,49.0,95.0,80.0,13.0,19.0,87.0,63.0,39.0,99.0,67.0,69.0,0.83,0.93,132.0,112.0,10202.0,110.0,10.0
20161111.0,21.0,75.0,54.0,49.0,90.0,81.0,13.0,19.0,86.0,64.0,34.0,99.0,64.0,69.0,0.82,0.91,134.0,113.0,10202.0,110.0,10.0
20161111.0,22.0,75.0,54.0,49.0,86.0,81.0,13.0,19.0,78.0,64.0,36.0,99.0,59.0,69.0,0.81,0.89,143.0,119.0,10202.0,120.0,10.0
20161111.0,23.0,71.0,51.0,49.0,82.0,81.0,12.0,19.0,79.0,64.0,31.0,99.0,52.0,69.0,0.85,0.89,152.0,124.0,10203.0,140.0,20.0
20161112.0,0.0,66.0,47.0,48.0,73.0,81.0,12.0,19.0,69.0,64.0,38.0,99.0,45.0,69.0,0.76,0.89,161.0,130.0,10203.0,160.0,30.0
20161112.0,1.0,60.0,42.0,48.0,65.0,81.0,14.0,18.0,56.0,64.0,48.0,99.0,48.0,48.0,0.67,0.87,177.0,125.0,10203.0,160.0,30.0
20161112.0,2.0,58.0,40.0,47.0,57.0,80.0,12.0,18.0,50.0,63.0,54.0,99.0,51.0,51.0,0.7,0.85,192.0,119.0,10203.0,170.0,40.0
20161112.0,3.0,54.0,37.0,46.0,52.0,79.0,12.0,17.0,45.0,62.0,57.0,99.0,53.0,54.0,0.65,0.84,208.0,114.0,10203.0,180.0,50.0
20161112.0,4.0,50.0,35.0,45.0,49.0,78.0,12.0,17.0,42.0,61.0,59.0,99.0,54.0,56.0,0.66,0.83,213.0,105.0,10196.0,180.0,50.0
20161112.0,5.0,49.0,34.0,44.0,48.0,78.0,12.0,16.0,41.0,61.0,59.0,99.0,55.0,57.0,0.65,0.81,217.0,97.0,10189.0,190.0,50.0
20161112.0,6.0,53.0,36.0,43.0,53.0,77.0,12.0,16.0,45.0,60.0,55.0,99.0,55.0,57.0,0.71,0.79,222.0,88.0,10182.0,200.0,50.0
20161112.0,7.0,54.0,37.0,43.0,51.0,77.0,12.0,15.0,51.0,60.0,53.0,99.0,55.0,58.0,0.72,0.77,216.0,91.0,10187.0,210.0,40.0
20161112.0,8.0,55.0,35.0,42.0,57.0,76.0,12.0,14.0,53.0,60.0,55.0,99.0,55.0,58.0,0.74,0.75,211.0,94.0,10191.0,230.0,30.0
20161112.0,9.0,57.0,36.0,42.0,62.0,76.0,13.0,14.0,43.0,59.0,68.0,99.0,58.0,60.0,0.72,0.75,205.0,97.0,10196.0,250.0,20.0
20161112.0,10.0,57.0,31.0,42.0,62.0,76.0,13.0,13.0,30.0,58.0,87.0,100.0,62.0,64.0,0.65,0.75,200.0,103.0,10198.0,230.0,10.0
20161112.0,11.0,59.0,25.0,41.0,66.0,76.0,13.0,13.0,29.0,57.0,94.0,103.0,66.0,68.0,0.64,0.74,195.0,109.0,10199.0,210.0,10.0
20161112.0,12.0,55.0,25.0,40.0,58.0,75.0,14.0,13.0,26.0,55.0,102.0,106.0,72.0,73.0,0.6,0.74,190.0,115.0,10201.0,200.0,10.0
20161112.0,13.0,54.0,24.0,39.0,56.0,74.0,14.0,13.0,27.0,54.0,109.0,111.0,78.0,78.0,0.58,0.73,181.0,119.0,10203.0,130.0,0.0
20161112.0,14.0,57.0,24.0,39.0,61.0,73.0,14.0,13.0,30.0,53.0,114.0,115.0,85.0,85.0,0.59,0.72,173.0,124.0,10205.0,60.0,0.0
20161112.0,15.0,59.0,28.0,38.0,66.0,72.0,13.0,13.0,37.0,53.0,112.0,116.0,93.0,93.0,0.6,0.72,164.0,128.0,10207.0,0.0,0.0
20161112.0,16.0,63.0,29.0,37.0,73.0,71.0,14.0,13.0,52.0,53.0,99.0,116.0,98.0,98.0,0.64,0.72,158.0,129.0,10205.0,120.0,0.0
20161112.0,17.0,68.0,32.0,37.0,84.0,71.0,15.0,13.0,71.0,53.0,76.0,116.0,99.0,99.0,0.71,0.71,153.0,131.0,10204.0,240.0,0.0
20161112.0,18.0,75.0,40.0,37.0,97.0,70.0,14.0,13.0,87.0,54.0,53.0,116.0,95.0,99.0,0.82,0.71,147.0,132.0,10202.0,360.0,0.0
20161112.0,19.0,76.0,48.0,37.0,100.0,69.0,15.0,13.0,93.0,55.0,39.0,116.0,88.0,99.0,0.89,0.72,153.0,140.0,10200.0,260.0,0.0
20161112.0,20.0,76.0,49.0,37.0,100.0,70.0,15.0,13.0,95.0,55.0,32.0,116.0,79.0,99.0,0.92,0.72,158.0,148.0,10198.0,160.0,10.0
20161112.0,21.0,74.0,52.0,37.0,95.0,70.0,15.0,13.0,96.0,55.0,30.0,116.0,69.0,99.0,0.92,0.73,164.0,156.0,10196.0,70.0,20.0
20161112.0,22.0,72.0,52.0,37.0,91.0,70.0,14.0,13.0,88.0,56.0,34.0,116.0,59.0,99.0,0.88,0.73,166.0,158.0,10199.0,60.0,20.0
20161112.0,23.0,76.0,51.0,37.0,99.0,71.0,14.0,13.0,79.0,56.0,33.0,116.0,50.0,99.0,0.85,0.73,168.0,160.0,10201.0,50.0,20.0
20161113.0,0.0,69.0,49.0,37.0,81.0,71.0,13.0,13.0,67.0,56.0,32.0,116.0,41.0,99.0,0.83,0.73,170.0,162.0,10204.0,40.0,20.0
20161113.0,1.0,70.0,50.0,37.0,84.0,72.0,13.0,13.0,61.0,56.0,28.0,116.0,28.0,28.0,0.86,0.73,174.0,165.0,10199.0,40.0,10.0
20161113.0,2.0,70.0,50.0,38.0,68.0,72.0,12.0,13.0,55.0,56.0,37.0,116.0,32.0,33.0,0.84,0.73,178.0,169.0,10194.0,40.0,10.0
20161113.0,3.0,71.0,51.0,38.0,62.0,73.0,11.0,13.0,51.0,56.0,27.0,116.0,30.0,34.0,0.84,0.74,182.0,172.0,10189.0,40.0,10.0
20161113.0,4.0,74.0,53.0,39.0,65.0,73.0,11.0,13.0,54.0,57.0,21.0,116.0,28.0,34.0,0.84,0.74,190.0,172.0,10181.0,30.0,10.0
20161113.0,5.0,76.0,55.0,40.0,66.0,74.0,11.0,13.0,54.0,57.0,21.0,116.0,27.0,34.0,0.82,0.76,199.0,172.0,10173.0,20.0,10.0
20161113.0,6.0,78.0,57.0,41.0,77.0,74.0,11.0,13.0,57.0,58.0,18.0,116.0,25.0,34.0,0.83,0.77,207.0,172.0,10165.0,20.0,10.0
20161113.0,7.0,76.0,55.0,42.0,75.0,75.0,11.0,13.0,63.0,58.0,13.0,116.0,23.0,34.0,0.87,0.77,200.0,171.0,10164.0,30.0,10.0
20161113.0,8.0,76.0,55.0,42.0,80.0,76.0,12.0,13.0,69.0,59.0,11.0,116.0,22.0,34.0,0.97,0.77,193.0,169.0,10162.0,50.0,10.0
20161113.0,9.0,75.0,54.0,43.0,86.0,77.0,12.0,13.0,71.0,60.0,12.0,116.0,20.0,34.0,0.99,0.77,186.0,168.0,10161.0,70.0,10.0
20161113.0,10.0,74.0,52.0,44.0,96.0,78.0,12.0,13.0,71.0,62.0,16.0,116.0,17.0,34.0,0.93,0.8,182.0,167.0,10167.0,160.0,10.0
20161113.0,11.0,60.0,42.0,45.0,66.0,78.0,11.0,13.0,66.0,63.0,23.0,116.0,17.0,34.0,0.87,0.8,179.0,165.0,10172.0,260.0,10.0
20161113.0,12.0,54.0,37.0,45.0,49.0,79.0,11.0,13.0,68.0,65.0,26.0,116.0,17.0,34.0,0.84,0.82,175.0,164.0,10178.0,360.0,20.0
20161113.0,13.0,56.0,39.0,46.0,32.0,79.0,11.0,13.0,65.0,67.0,33.0,116.0,19.0,35.0,0.9,0.83,172.0,162.0,10175.0,290.0,10.0
20161113.0,14.0,63.0,44.0,47.0,45.0,80.0,11.0,13.0,63.0,70.0,47.0,114.0,23.0,35.0,0.911,0.8440000000000001,170.0,161.0,10173.0,220.0,10.0
20161113.0,15.0,64.0,45.0,48.0,52.0,81.0,11.0,13.0,64.0,69.0,52.0,103.0,27.0,37.0,0.9,0.87,167.0,159.0,10170.0,160.0,10.0
20161113.0,16.0,66.0,47.0,48.0,58.0,80.0,12.0,13.0,73.0,70.0,46.0,82.0,31.0,39.0,0.92,0.89,165.0,156.0,10166.0,220.0,0.0
20161113.0,17.0,70.0,50.0,49.0,64.0,79.0,13.0,12.0,91.0,71.0,29.0,64.0,34.0,40.0,0.95,0.89,162.0,154.0,10163.0,290.0,0.0
20161113.0,18.0,76.0,55.0,50.0,81.0,78.0,13.0,12.0,106.0,72.0,16.0,57.0,34.0,40.0,1.1,0.9,160.0,151.0,10159.0,360.0,0.0
20161113.0,19.0,85.0,62.0,50.0,86.0,77.0,16.0,12.0,103.0,72.0,11.0,56.0,32.0,40.0,1.15,0.91,162.0,154.0,10161.0,240.0,0.0
20161113.0,20.0,82.0,60.0,51.0,83.0,76.0,17.0,12.0,94.0,72.0,10.0,56.0,30.0,40.0,1.11,0.91,163.0,157.0,10163.0,120.0,0.0
20161113.0,21.0,92.0,68.0,51.0,96.0,75.0,14.0,12.0,76.0,71.0,11.0,55.0,27.0,40.0,1.02,0.91,165.0,160.0,10165.0,0.0,0.0
20161113.0,22.0,99.0,74.0,52.0,81.0,73.0,11.0,12.0,64.0,70.0,14.0,55.0,24.0,40.0,0.92,0.9,166.0,161.0,10168.0,120.0,0.0
20161113.0,23.0,99.0,74.0,53.0,75.0,72.0,11.0,12.0,57.0,69.0,20.0,55.0,19.0,40.0,0.87,0.9,166.0,161.0,10170.0,240.0,0.0
20161114.0,0.0,94.0,70.0,54.0,80.0,71.0,11.0,12.0,58.0,69.0,18.0,55.0,16.0,35.0,0.87,0.9,167.0,162.0,10173.0,360.0,0.0
20161114.0,1.0,93.0,69.0,55.0,68.0,71.0,16.0,12.0,58.0,69.0,16.0,55.0,16.0,16.0,0.91,0.91,173.0,151.0,10175.0,330.0,10.0
20161114.0,2.0,89.0,66.0,56.0,60.0,71.0,10.0,12.0,58.0,69.0,20.0,60.0,18.0,19.0,1.07,0.91,178.0,139.0,10178.0,310.0,20.0
20161114.0,3.0,86.0,63.0,56.0,43.0,72.0,10.0,12.0,57.0,69.0,10.0,60.0,15.0,19.0,0.95,0.91,184.0,128.0,10180.0,290.0,40.0
20161114.0,4.0,82.0,60.0,56.0,53.5,72.0,11.0,12.0,57.0,69.0,10.0,60.0,14.0,19.0,0.92,0.93,190.0,128.0,10174.0,290.0,30.0
20161114.0,5.0,81.0,59.0,57.0,64.0,73.0,11.0,12.0,59.0,70.0,9.0,60.0,13.0,19.0,1.01,0.93,196.0,129.0,10169.0,290.0,20.0
20161114.0,6.0,88.0,65.0,57.0,78.0,73.0,12.0,12.0,64.0,70.0,8.0,60.0,12.0,19.0,1.11,0.95,202.0,129.0,10163.0,290.0,20.0
20161114.0,7.0,103.0,76.0,58.0,85.0,74.0,14.0,12.0,69.0,70.0,9.0,60.0,11.0,19.0,1.19,0.98,201.0,123.0,10168.0,290.0,20.0
20161114.0,8.0,105.0,78.0,59.0,92.0,75.0,15.0,12.0,71.0,70.0,10.0,60.0,11.0,19.0,1.37,0.99,201.0,118.0,10174.0,290.0,20.0
20161114.0,9.0,116.0,87.0,60.0,102.0,77.0,15.0,12.0,77.0,70.0,12.0,60.0,11.0,19.0,1.44,1.0,200.0,112.0,10179.0,290.0,30.0
20161114.0,10.0,125.0,94.0,62.0,108.0,77.0,17.0,13.0,77.0,71.0,27.0,60.0,12.0,20.0,1.3,1.03,189.0,118.0,10185.0,310.0,20.0
20161114.0,11.0,133.0,101.0,64.0,110.0,79.0,22.0,13.0,80.0,71.0,36.0,60.0,15.0,21.0,1.55,1.05,178.0,124.0,10191.0,330.0,10.0
20161114.0,12.0,144.0,110.0,67.0,113.0,81.0,20.0,14.0,74.0,71.0,51.0,64.0,20.0,25.0,1.41,1.07,167.0,130.0,10197.0,360.0,10.0
20161114.0,13.0,154.0,117.0,71.0,105.0,82.0,30.0,14.0,66.0,71.0,76.0,82.0,29.0,32.0,1.62,1.08,164.0,132.0,10201.0,360.0,10.0
20161114.0,14.0,141.0,107.0,73.0,92.5,82.0,30.0,15.0,68.0,72.0,77.0,85.0,37.0,39.0,1.46,1.12,160.0,135.0,10204.0,360.0,20.0
20161114.0,15.0,109.0,81.0,75.0,80.0,83.0,26.0,16.0,74.0,72.0,74.0,87.0,45.0,46.0,1.3,1.13,157.0,137.0,10208.0,360.0,30.0
20161114.0,16.0,99.0,74.0,76.0,94.0,85.0,27.0,16.0,82.0,72.0,76.0,82.0,54.0,54.0,1.34,1.15,157.0,137.0,10211.0,240.0,30.0
20161114.0,17.0,111.0,83.0,77.0,120.0,89.0,26.0,17.0,113.0,73.0,49.0,82.0,58.0,58.0,1.45,1.19,157.0,137.0,10215.0,130.0,30.0
20161114.0,18.0,125.0,94.0,79.0,144.0,94.0,24.0,17.0,133.0,75.0,35.0,83.0,59.0,60.0,1.58,1.23,157.0,137.0,10218.0,20.0,30.0
20161114.0,19.0,126.0,95.0,80.0,115.0,97.0,21.0,18.0,94.0,74.0,65.0,85.0,63.0,63.0,1.25,1.22,157.0,136.0,10219.0,20.0,30.0
20161114.0,20.0,121.0,91.0,81.0,116.0,99.0,19.0,18.0,66.0,73.0,84.0,90.0,67.0,68.0,1.25,1.22,157.0,136.0,10220.0,20.0,30.0
20161114.0,21.0,147.0,112.0,83.0,128.0,102.0,20.0,18.0,54.0,72.0,97.0,101.0,70.0,70.0,1.23,1.22,157.0,135.0,10221.0,20.0,30.0
20161114.0,22.0,167.0,126.0,86.0,139.0,104.0,21.0,18.0,48.0,71.0,102.0,107.0,73.0,73.0,1.17,1.22,157.0,126.0,10229.0,20.0,30.0
20161114.0,23.0,156.0,118.0,87.0,133.0,105.0,19.0,19.0,47.0,71.0,89.0,109.0,75.0,75.0,1.08,1.24,157.0,117.0,10236.0,30.0,30.0
20161115.0,0.0,132.0,100.0,89.0,99.0,105.0,18.0,19.0,53.0,71.0,72.0,109.0,74.0,76.0,1.12,1.25,157.0,108.0,10244.0,40.0,40.0
20161115.0,1.0,126.64285714285714,94.21428571428572,88.2857142857143,96.35714285714286,104.78571428571428,17.571428571428573,18.928571428571427,50.714285714285715,69.5,73.92857142857143,109.5,74.92857142857143,77.21428571428571,1.0821428571428573,1.2385714285714289,160.0,102.0,10245.0,40.0,40.0
20161115.0,2.0,121.28571428571428,88.42857142857143,87.57142857142857,93.71428571428572,104.57142857142857,17.142857142857142,18.857142857142858,48.42857142857143,68.0,75.85714285714286,110.0,75.85714285714286,78.42857142857143,1.0442857142857145,1.2271428571428569,164.0,95.0,10245.0,40.0,40.0
20161115.0,3.0,115.92857142857143,82.64285714285714,86.85714285714286,91.07142857142857,104.35714285714286,16.714285714285715,18.785714285714285,46.14285714285714,66.5,77.78571428571429,110.5,76.78571428571429,79.64285714285714,1.0064285714285717,1.2157142857142855,167.0,89.0,10246.0,40.0,50.0
